,Actual_Job_Link,Company_Name,Design_Role,Doctorate,Functional_Area,Industry,Job_Application,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Skill_Experience,UG,min_experience,max_experience,min_salary,max_salary,Job_Title_lower,Position_Rank,Actual_Job_Title,Company_Name_lower,Company,Doc_require,PG_require,UG_require,Location_clean,loc_Bengaluru,loc_Delhi,loc_Mumbai,loc_Hyd,loc_Pune,loc_Kol,loc_Chennai
2112,https://www.naukri.com/job-listings-Business-Analyst-YELLOW-BOX-HR-SERVICES-PVT-LTD-Kolkata-2-to-5-years-210917500015,YELLOW BOX HR SERVICES PVT LTD,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,28,Business Analyst,77,Error,Kolkata,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,5.0,,,business analyst,mid_level,business analyst,yellow box hr services pvt ltd,yellow box hr services pvt ltd,No,No,Yes,Kolkata,,,,,,Kolkata,
2113,https://www.naukri.com/job-listings-Business-Analyst-Bnp-Paribas-Mumbai-1-to-3-years-290917502123,Bnp Paribas,Business Analyst,,IT Software - Mainframe,Banking  /    Financial Services  /    Broking,41,20,Business Analyst,240,Error,Mumbai,,MBA/PGDM,System Design/Implementation/ERP/CRM,"Position Objective: 

Rectool team provides support on reconcilation of entries fromTreasury system to Core banking system. Position to be filled up for the analyst,  who can analyze the entries reconcilation breaks and provide resolution to fix them 

Roles and responsibilities: 
1) To perform analysis of Reconcilation breaks reported from production environment. 
2) To Identify resolutions to resolve these breaks. 
3) To perform testing of identified resolution and implement the same in production. 
4) To provide reconcilation support for Treasury System enhancement projects.",B.B.A / B.M.S,1.0,3.0,,,business analyst,mid_level,business analyst,bnp paribas,bnp paribas,No,Yes,Yes,Mumbai,,,Mumbai,,,,
2114,https://www.naukri.com/job-listings-Business-Analyst-Business-reporting-Fidelity-Investments-Bengaluru-5-to-7-years-290917500540,Fidelity Investments,Business Analyst,,"IT Software - Systems   ,     EDP   ,     MIS",Banking  /    Financial Services  /    Broking,25,20,Business Analyst - Business reporting,119,Error,Bengaluru,,MBA/PGDM,System Design/Implementation/ERP/CRM,"Graduate/ Post Graduate in any discipline 
5 7 years of relevant experience",B.B.A / B.M.S,5.0,7.0,,,business analyst - business reporting,mid_level,business analyst,fidelity investments,fidelity investments,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
2115,https://www.naukri.com/job-listings-Business-Analyst-Accretive-Health-Services-Pvt-Ltd-Noida-6-to-8-years-290917500467,Accretive Health Services Pvt. Ltd.,Business Analyst,,IT Software - System Programming,Medical  /    Healthcare  /    Hospitals,28,20,Business Analyst,191,Error,Noida,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.B.A / B.M.S,6.0,8.0,,,business analyst,mid_level,business analyst,accretive health services pvt. ltd.,accretive health services pvt. ltd.,No,Yes,Yes,Noida,,Delhi NCR,,,,,
2116,https://www.naukri.com/job-listings-Business-Analyst-Portals-PIRAMAL-ENTERPRISES-LTD-Mumbai-8-to-10-years-290917500113,PIRAMAL ENTERPRISES LTD,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Pharma  /    Biotech  /    Clinical Research,15,20,Business Analyst (Portals),155,Error,Mumbai,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.B.A / B.M.S,8.0,10.0,,,business analyst (portals),mid_level,business analyst,piramal enterprises ltd,piramal enterprises ltd,No,Yes,Yes,Mumbai,,,Mumbai,,,,
2117,https://www.naukri.com/job-listings-Business-Analyst-ESCerts-REC-Operations-REConnect-Energy-Gurgaon-2-to-7-years-290917500071,REConnect Energy,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Media  /    Entertainment  /    Internet,18,20,Business Analyst - ESCerts & REC Operations,146,Error,Gurgaon,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.B.A / B.M.S,2.0,7.0,,,business analyst - escerts & rec operations,mid_level,business analyst,reconnect energy,reconnect energy,No,Yes,Yes,Gurgaon,,Delhi NCR,,,,,
2118,https://www.naukri.com/job-listings-Research-and-Business-Analyst-WSP-Consultants-India-Ltd-Noida-3-to-8-years-280917500371,WSP Consultants India Ltd,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Construction  /    Engineering  /    Cement  /    Metals,39,21,Research and Business Analyst,302,Error,Noida,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,"Knowledge of MS Office (Pivot Tables,  Basic -  Excel,  summarizing information using graphs,  etc.)
Excellent written and verbal communication skills
Ability to ensure that tasks within areas of responsibility are completed in a timely manner
Good interpersonal skills
Energetic,  cooperative and dynamic enough to adjust to different working environment
Detail oriented and ability to generate distinctive insights from the data
Graduate/  Post Graduate in relevant discipline with 3 years of experience",B.Tech/B.E.,3.0,8.0,,,research and business analyst,mid_level,business analyst,wsp consultants india ltd,wsp consultants india ltd,No,No,Yes,Noida,,Delhi NCR,,,,,
2119,https://www.naukri.com/job-listings-Business-Analyst-Emizen-Tech-Pvt-Ltd-Jaipur-1-to-6-years-260917500862,Emizen Tech Pvt Ltd,Business Analyst,,IT Software - Other,IT-Software  /    Software Services,14,23,Business Analyst,115,Error,Jaipur,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,Any Graduate,1.0,6.0,,,business analyst,mid_level,business analyst,emizen tech pvt ltd,emizen tech pvt ltd,No,No,Yes,Jaipur,,,,,,,
2120,https://www.naukri.com/job-listings-BUSINESS-ANALYST-ECPS-PVT-LT-Pune-0-to-5-years-260917500861,ECPS PVT. LT,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,37,23,BUSINESS ANALYST,263,Error,Pune,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,Any Graduate,0.0,5.0,,,business analyst,mid_level,business analyst,ecps pvt. lt,ecps pvt. lt,No,No,Yes,Pune,,,,,Pune,,
2121,https://www.naukri.com/job-listings-BUSINESS-ANALYST-ECPS-PVT-LT-Mumbai-2-to-5-years-250917501371,ECPS PVT. LT,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,17,24,BUSINESS ANALYST,130,Error,Mumbai,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,5.0,,,business analyst,mid_level,business analyst,ecps pvt. lt,ecps pvt. lt,No,No,Yes,Mumbai,,,Mumbai,,,,
2122,https://www.naukri.com/job-listings-BUSINESS-ANALYST-ECPS-PVT-LT-Pune-0-to-3-years-250917501354,ECPS PVT. LT,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,59,24,BUSINESS ANALYST,305,Error,Pune,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,0.0,3.0,,,business analyst,mid_level,business analyst,ecps pvt. lt,ecps pvt. lt,No,No,Yes,Pune,,,,,Pune,,
2123,https://www.naukri.com/job-listings-BUSINESS-ANALYST-ECPS-PVT-LT-Noida-1-to-5-years-250917501338,ECPS PVT. LT,Business Analyst,,"IT Software - Systems   ,     EDP   ,     MIS",BPO  /    Call Centre  /    ITES,18,24,BUSINESS ANALYST,133,Error,Noida,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,1.0,5.0,,,business analyst,mid_level,business analyst,ecps pvt. lt,ecps pvt. lt,No,No,Yes,Noida,,Delhi NCR,,,,,
2124,https://www.naukri.com/job-listings-BUSINESS-ANALYST-ECPS-PVT-LT-Pune-4-to-9-years-250917501295,ECPS PVT. LT,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,33,24,BUSINESS ANALYST,212,Error,Pune,,M.Tech,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,4.0,9.0,,,business analyst,mid_level,business analyst,ecps pvt. lt,ecps pvt. lt,No,Yes,Yes,Pune,,,,,Pune,,
2125,https://www.naukri.com/job-listings-BUSINESS-ANALYST-ECPS-PVT-LT-Pune-2-to-5-years-250917501289,ECPS PVT. LT,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,55,24,BUSINESS ANALYST,239,Error,Pune,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,5.0,,,business analyst,mid_level,business analyst,ecps pvt. lt,ecps pvt. lt,No,No,Yes,Pune,,,,,Pune,,
2126,https://www.naukri.com/job-listings-Business-Analyst-3sjobs-Mumbai-8-to-12-years-210917500446,3sjobs,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Aviation  /    Aerospace Firms,13,28,Business Analyst,108,Error,Mumbai,,M.Tech,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,8.0,12.0,,,business analyst,mid_level,business analyst,3sjobs,3sjobs,No,Yes,Yes,Mumbai,,,Mumbai,,,,
2127,https://www.naukri.com/job-listings-Business-Analyst-Calypso-Technology-India-Pvt-Ltd-Mumbai-5-to-10-years-190917500762,Calypso Technology India Pvt. Ltd.,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,24,30,Business Analyst,177,Error,Mumbai,,"M.Tech, MCA",System Design/Implementation/ERP/CRM,Please refer to the Job description above,"B.Tech/B.E., BCA, B.Sc",5.0,10.0,,,business analyst,mid_level,business analyst,calypso technology india pvt. ltd.,calypso technology india pvt. ltd.,No,Yes,Yes,Mumbai,,,Mumbai,,,,
2129,https://www.naukri.com/job-listings-Business-Analyst-ANI-Technologies-Pvt-Ltd-Olacabs-Ludhiana-2-to-5-years-101017500979,ANI Technologies Pvt Ltd (Olacabs),Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Courier  /    Transportation  /    Freight  /    Warehousing,10,9,Business Analyst,39,Error,Ludhiana,,M.Tech,System Design/Implementation/ERP/CRM,Business Analyst,B.Tech/B.E.,2.0,5.0,,,business analyst,mid_level,business analyst,ani technologies pvt ltd (olacabs),ani technologies pvt ltd (olacabs),No,Yes,Yes,Ludhiana,,,,,,,
2130,https://www.naukri.com/job-listings-AVP-Retail-IT-Business-Analyst-PIRAMAL-ENTERPRISES-LTD-Mumbai-1-to-3-years-290917502471,PIRAMAL ENTERPRISES LTD,"Permanent Job, Full Time",,Top Management,Pharma  /    Biotech  /    Clinical Research,12,20,AVP - Retail IT (Business Analyst),149,Error,Mumbai,,MBA/PGDM,VP/President/Partner,Please refer to the Job description above,B.B.A / B.M.S,1.0,3.0,,,avp - retail it (business analyst),mid_level,business analyst,piramal enterprises ltd,piramal enterprises ltd,No,Yes,Yes,Mumbai,,,Mumbai,,,,
2131,https://www.naukri.com/job-listings-AVP-Retail-IT-Business-Analyst-PIRAMAL-ENTERPRISES-LTD-Mumbai-7-to-12-years-290917500189,PIRAMAL ENTERPRISES LTD,"Permanent Job, Full Time",,Top Management,Pharma  /    Biotech  /    Clinical Research,11,20,AVP - Retail IT (Business Analyst),134,Error,Mumbai,,MBA/PGDM,VP/President/Partner,Please refer to the Job description above,B.B.A / B.M.S,7.0,12.0,,,avp - retail it (business analyst),mid_level,business analyst,piramal enterprises ltd,piramal enterprises ltd,No,Yes,Yes,Mumbai,,,Mumbai,,,,
2132,https://www.naukri.com/job-listings-Business-Analyst-App-Dev-Multiverse-Not-Specified-2-to-7-years-270917502411,Multiverse,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Media  /    Entertainment  /    Internet,10,22,Business Analyst - App Dev,20,Error,Not Specified,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.B.A / B.M.S,2.0,7.0,,,business analyst - app dev,mid_level,business analyst,multiverse,multiverse,No,Yes,Yes,Not Specified,,,,,,,
2133,https://www.naukri.com/job-listings-Business-Analyst-Apptunix-Mohali-1-to-3-years-270917500758,Apptunix,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,22,Business Analyst,22,Error,Mohali,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.B.A / B.M.S,1.0,3.0,,,business analyst,mid_level,business analyst,apptunix,apptunix,No,Yes,Yes,Mohali,,,,,,,
2134,https://www.naukri.com/job-listings-BUSINESS-ANALYST-ECPS-PVT-LT-Mumbai-3-to-5-years-250917501303,ECPS PVT. LT,Business Analyst,,IT Software - Other,Recruitment  /    Staffing,10,24,BUSINESS ANALYST,77,Error,Mumbai,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,3.0,5.0,,,business analyst,mid_level,business analyst,ecps pvt. lt,ecps pvt. lt,No,No,Yes,Mumbai,,,Mumbai,,,,
2135,https://www.naukri.com/job-listings-Business-Analyst-Ellucian-Bengaluru-2-to-5-years-250917500352,Ellucian,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,44,24,Business Analyst,242,Error,Bengaluru,,Post Graduation Not Required,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,2.0,5.0,,,business analyst,mid_level,business analyst,ellucian,ellucian,No,No,Yes,Bengaluru,Bengaluru,,,,,,
2136,https://www.naukri.com/job-listings-Business-Analyst-B2B-and-B2C-Bajaj-Electricals-Ltd-Mumbai-3-to-8-years-210917500218,Bajaj Electricals Ltd.,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,43,28,Business Analyst (B2B and B2C),273,Error,Mumbai,,M.Tech,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.Tech/B.E.,3.0,8.0,,,business analyst (b2b and b2c),mid_level,business analyst,bajaj electricals ltd.,bajaj electricals ltd.,No,Yes,Yes,Mumbai,,,Mumbai,,,,
2137,https://www.naukri.com/job-listings-BUSINESS-ANALYST-Sharda-University-Greater-Noida-2-to-5-years-200917502702,Sharda University,Business Analyst,,"Strategy   ,     Management Consulting   ,     Corporate Planning",Education  /    Teaching  /    Training,10,29,BUSINESS ANALYST,80,Error,Greater Noida,,Any Postgraduate,Corporate Planning/Consulting/Strategy,Please refer to the Job description above,Any Graduate,2.0,5.0,,,business analyst,mid_level,business analyst,sharda university,sharda university,No,Yes,Yes,Greater Noida,,Delhi NCR,,,,,
2138,https://www.naukri.com/job-listings-DSIT-Retail-Business-Analyst-Shell-India-Markets-Private-Limited-Bengaluru-8-to-12-years-200917500106,Shell India Markets Private Limited,Business Analyst,,"Strategy   ,     Management Consulting   ,     Corporate Planning",Oil and Gas  /    Energy  /    Power  /    Infrastructure,10,29,DSIT - Retail - Business Analyst,16,Error,Bengaluru,,M.Tech,Corporate Planning/Consulting/Strategy,"Skills & Requirements  

 Knowledge of Business Analysis techniques and tools.
 Agile project experience.
 Understanding of systems engineering concepts and data / process analysis and modeling.
 Knowledge of the technology landscape including current and future developments and the most commonly available products and integrated solutions.
 Ability to take a systematic and analytical approach to problem solving and pay close attention to detail.
 Experience analyzing the alignment between business requirements and system capabilities.
 Strong interpersonal and influencing skills.
 Ability to communicate concisely and clearly.
 CBAP (Certified Business Analysis Professional) or PMI - PBA certification preferred.
 Lean Practitioner training and experience are an asset.
 Can master multiple different technology platforms in parallel in terms of concept ,  configuration and co - deployment
 Knows which threats can happen to an IT solution ,  and has practised penetration tests and remediation implementation; takes security persona",B.Tech/B.E.,8.0,12.0,,,dsit - retail - business analyst,mid_level,business analyst,shell india markets private limited,shell india markets private limited,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
2139,https://www.naukri.com/job-listings-Business-Analyst-Ripples-Advisory-Not-Specified-2-to-5-years-290917502594,Ripples Advisory,Business Analyst,,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,10,20,Business Analyst,15,Error,Not Specified,,MBA/PGDM,System Design/Implementation/ERP/CRM,Please refer to the Job description above,B.B.A / B.M.S,2.0,5.0,,,business analyst,mid_level,business analyst,ripples advisory,ripples advisory,No,Yes,Yes,Not Specified,,,,,,,
