,Company_Name,Design_Role,Experience,Functional_Area,Industry,Job_Application,Job_Link,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,Role_Category,Salary,SalaryI,Skill_Experience
282,Golden Opportunities Pvt Ltd,Business Analyst,5 - 10 yrs,IT Software - Other,IT-Software  /    Software Services,45,https://www.naukri.com/job-listings-Data-Scientist-Golden-Opportunities-Pvt-Ltd-Pune-5-to-10-years-220917001208?src=jobsearchDesk&sid=15082431991834&xp=22,Posted 25 days ago,Data Scientist,256,"Predictive Modeling,Statistical Modeling,Data Science,Data Scientist,Analytics ",Pune,Openings: 1,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above
283,Golden Opportunities Pvt Ltd  hiring for client,Assistant Manager/Manager-(Technical),7 - 12 yrs,"ITES   ,     BPO   ,     KPO   ,     LPO   ,     Customer Service   ,     Operations",BPO  /    Call Centre  /    ITES,33,https://www.naukri.com/job-listings-Data-Scientist-Golden-Opportunities-Pvt-Ltd-Pune-7-to-12-years-220917000598?src=jobsearchDesk&sid=15082431991834&xp=23,Posted 25 days ago,"Data Scientist,",211,"analytics,predictive modeling,statistical modeling,statistical analysis,predictive modelingdata mining ",Pune,Openings: 5,Voice,"INR  8,00,000 - 15,00,000 P.A.","8,00,000 - 15,00,000 P.A.",Please refer to the Job description above
284,ABC Consultants Pvt Ltd  hiring for US Based MNC,Technical Architect,10 - 20 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,211,https://www.naukri.com/job-listings-Artificial-Intelligence-Expert-Lead-Data-Scientist-ABC-Consultants-Pvt-Ltd-Bengaluru-10-to-20-years-210917000877?src=jobsearchDesk&sid=15082431991834&xp=24,Posted 25 days ago,Artificial Intelligence Expert / Lead Data Scientist,711,"Deep Learning,Machine Learning,Text Mining,Natural Language Processing,Neural Networks,Computer Vision,NLP,Artificial Intelligence,Data Mining,Algorithms,AI,Data Scientist ",Bengaluru,Openings: 1,Programming & Design,"INR  35,00,000 - 50,00,000 P.A.","35,00,000 - 50,00,000 P.A.",Please refer to the Job description above
285,Premium  hiring for ANRI Solutions,Data Analyst,2 - 7 yrs,Analytics & Business Intelligence,BPO  /    Call Centre  /    ITES,66,https://www.naukri.com/job-listings-Data-Scientist-Premium-Bengaluru-Delhi-2-to-7-years-200917901178?src=jobsearchDesk&sid=15082431991834&xp=25,Posted 27 days ago,Data Scientist,494,"R,Java,NoSQL,Python,SQL,MySQL,SAS,Machine Learning,MongoDB,Data Mining,Data science,Data Scientist,classification,cluster analysis,databases,visualization ","Bengaluru,    Delhi",,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Desired Skills and Experience:        Experience leading or collaborating with a team of data scientists in developing and delivering machine learning models that work in a production setting       Minimum 2 years' of Data Science experience       Combination of programming experience (Pthone, C, C++, UNIX, Java, Linux)        Experience working with large data sets and tools like MapReduce, Hadoop, Hive, etc.       Experience working with large data streaming technologies like Spark, Flink, etc."
286,Premium  hiring for A Leading Client of Gigroup,Analytics Manager,2 - 5 yrs,Analytics & Business Intelligence,KPO  /    Research  /    Analytics,51,https://www.naukri.com/job-listings-AM-Manager-Data-Scientist-Analytics-Firm-Premium-Delhi-NCR-Gurgaon-2-to-5-years-200917900746?src=jobsearchDesk&sid=15082431991834&xp=26,Posted 27 days ago,AM/ Manager - Data Scientist - Analytics Firm,319,"machine learning,natural language processing,text mining,nlp,python,text analytics,excel powerpoint,strong communication skills,power point presentation,problem solving,data scientist,data science,data management ","Delhi NCR,    Gurgaon",,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,
287,Premium  hiring for Saaki Argus & Averil Consulting,Data Analyst,5 - 10 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,17,https://www.naukri.com/job-listings-Data-Scientist-IT-Premium-Bengaluru-5-to-10-years-200917900042?src=jobsearchDesk&sid=15082431991834&xp=27,Posted 27 days ago,Data Scientist - IT,373,"machine learning,natural language processing,deep learning,text mining,artificial intelligence,statistical modeling,analytics,networking,operations research,data scientist ",Bengaluru,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Desired Profile:- Preferably a Ph.D. or M.Tech in Computer science/Electronics/Electrical Engineering or BTECH from IIT / IISC Computer Science.- 6-10 Years of Analytics/Data Science experience post academics in IT/ITeS Industry.- Should be proficient in R/Python/Java/C++ and Open Source Computing.- Knowledge of R-Shiny, Tableau, D3.js is an additional advantage.- Should have strong background in SQL Queries -Oracle, Teradata or any other SQL query language.- Should be conversant in Big Data Platforms - Hadoop, Hive, Spark, Scala.- Familiarity with Map-Reduce coding is an additional advantage.- Should have business understanding of CRM, Retail, Telecom, Operations Analytics and Contact Centers.Role based in Bangalore, looking for candidates who can join immediately or within 30 days."
288,HR CENTRAL  hiring for A Singapore based Big Data Analytics Firm,Analytics Manager,2 - 5 yrs,Analytics & Business Intelligence,KPO  /    Research  /    Analytics,157,https://www.naukri.com/job-listings-Urgent-Hiring-data-Scientist-global-Big-Data-Analytics-Firm-mumbai-HR-CENTRAL-Mumbai-2-to-5-years-200917001964?src=jobsearchDesk&sid=15082431991834&xp=29,Posted 27 days ago,Urgent Hiring-data Scientist-global Big Data Analytics Firm-mumbai,501,"machine learning,data mining,R,python,neural networks,logistic regressin,Time series analysis,artificial intelligence ",Mumbai,Openings: 2,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Looking for candidates who can join in 15-20 days
289,Premium  hiring for Buzzhire,Data Analyst,3 - 5 yrs,Analytics & Business Intelligence,Internet  /    Ecommerce,28,https://www.naukri.com/job-listings-Data-Scientist-Internet-Online-Premium-Mumbai-3-to-5-years-190917900844?src=jobsearchDesk&sid=15082431991834&xp=30,Posted 27 days ago,Data Scientist - Internet / Online,253,"Data Scientist,Data Visualization,Python,SQL,Machine Learning,Data Analytics,Data Management,Analytics,Statistics,Data Science ",Mumbai,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Requirements :- Bachelor's or advanced degree in an analytical or scientific field such as Mathematics, Statistics, Computer Science.- 3+ years of strong experience in data analytics and machine learning.- Good understanding of current software and analytics systems being used in large enterprises.- Adept at Java, SQL, Linux, Python and R.- Hands on experience with at least one NoSQL Database such as MongoDB, Cassandra.- Good understanding of design and architecture principles.- Adept at cloud technologies and libraries, especially, the ones with Amazon Web Services and Microsoft Azure.- Hands on experience with A/B Testing with complex and unstructured data-sets.- Basic understanding of logistics domain and delivery process in a complex supply chain environment."
290,Premium,Data Analyst,2 - 5 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,84,https://www.naukri.com/job-listings-Machine-Learning-Professional-data-Scientist-Premium-Delhi-NCR-Mumbai-Bengaluru-2-to-5-years-190917900795?src=jobsearchDesk&sid=15082431991834&xp=31,Posted 27 days ago,Machine Learning Professional/data Scientist,702,"NoSQL,Hadoop,Data Science,Information Retrieval,MongoDB,Python,Machine Learning,SQL,Algorithms,New Product ","Delhi NCR,    Mumbai,    Bengaluru",,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"RequirementsStrong background in Machine Learning, Statistics or Information Retrieval Fluency with at least in scripting language such as Python Familiarity with relational databases and SQL Endless ideas about how to leverage data set Critical thinking: ability to track down complex data and engineering issues, evaluate different algorithmic approaches, and analyze data to solve problems Creativity: you can conceive of new data driven products, features, and technologies Results: you prioritize, focusing on ideas and features that will have significant, measurable impact Planning & estimation: ability to set and meet your own project objectives & milestones Ability to coordinate effectively with team members in engineering, design, and product Strong computer science fundamentals Some experience working with large datasets and NoSQL solutions like Hadoop, MongoDB"
291,Premium  hiring for Strategic Talent Partner,Database Architect/Designer,3 - 7 yrs,"IT Software - DBA   ,     Datawarehousing",IT-Software  /    Software Services,468,https://www.naukri.com/job-listings-Data-Scientist-Data-Warehousing-ETL-Premium-Delhi-NCR-Gurgaon-3-to-7-years-190917900244?src=jobsearchDesk&sid=15082431991834&xp=32,Posted 27 days ago,Data Scientist - Data Warehousing & ETL,1010,"SQL Queries,ETL,Data Warehousing,Apache,Google Analytics,Data Scientist,BigQuery,Apache spark,R Scripting ","Delhi NCR,    Gurgaon",,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,
292,Premium,DBA,7 - 12 yrs,"IT Software - DBA   ,     Datawarehousing",IT-Software  /    Software Services,60,https://www.naukri.com/job-listings-Data-Scientist-R-Weka-SQL-HIve-Premium-Bengaluru-7-to-12-years-110717901409?src=jobsearchDesk&sid=15082431991834&xp=33,Posted 18 days ago,Data Scientist - R/ Weka/ SQL/ HIve,512,"NoSQL,MongoDB,Hive,SQL,Data Science,R,Data Mining,Data Scientist ",Bengaluru,,Admin/Maintenance/Security/Datawarehousing,Not Disclosed by Recruiter,Not Disclosed by Recruiter,
293,QUANTUM STRIDES INDIA PRIVATE LIMITED  hiring for Quantum Strides LLC,Software Developer,0 - 2 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,264,https://www.naukri.com/job-listings-Junior-Data-Scientist-QUANTUM-STRIDES-INDIA-PRIVATE-LIMITED-Chennai-Alwarpet-0-to-2-years-280917007131?src=jobsearchDesk&sid=15082431991834&xp=34,Posted 18 days ago,Junior Data Scientist,986,"c,java,python,c++,machine learning,algorithms,data mining,perl,software development,time series,regression analysis,statistical analysis,statistical modeling,preventive modelingdata mining ",Chennai(Alwarpet),Openings: 2,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above
294,Premium  hiring for Enigma Human Capital,Data Analyst,2 - 7 yrs,Analytics & Business Intelligence,Banking  /    Financial Services  /    Broking,118,https://www.naukri.com/job-listings-Data-Scientist-Financial-Services-Premium-Pune-2-to-7-years-270917900970?src=jobsearchDesk&sid=15082431991834&xp=35,Posted 19 days ago,Data Scientist - Financial Services,433,"machine learning,natural language processing,data science,agile project management,big data,finance,use cases,data governance,it architecture,data analytics,RPA,NLP,NLG,Blockchain,Distributed Ledgers ",Pune,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"QualificationsCandidate Requirements:- Up to 2 years of full-time relevant work experience in data analytics. Higher overall experience- Additional work experience is preferable- Very good communication skills in English (written, verbal, presentational)- Storytelling and visualization skills- Strong collaborator / facilitator- Entrepreneurial approach- Research skills- Technology domain expertise (e.g. Machine Learning, RPA, NLP, NLG, Big Data, Blockchain, Distributed Ledgers, Cryptography). Practical implementation experience preferred.- Programming skills (familiarity with R or Python or enterprise languages like Java or C).- Studied at least one of math / statistics / computer science / engineering / science to high level- Financial Services domain knowledge preferred, but candidates with other backgrounds will also be considered.Education Qualifications & Certifications- Masters in Computer Science, Computer Engineering, Statistics, Quants."
295,Premium  hiring for A Leading Client of NiS Consultants,DBA,2 - 5 yrs,"IT Software - DBA   ,     Datawarehousing",IT-Software  /    Software Services,128,https://www.naukri.com/job-listings-Data-Scientist-XPO-Premium-Pune-2-to-5-years-260917901239?src=jobsearchDesk&sid=15082431991834&xp=36,Posted 19 days ago,Data Scientist - XPO,427,"R,Machine Learning,Python,Algorithms,Java,Predictive Modeling,Analytics,Statistical Analysis,Spoken English,Computer Science,data - modeling,data engineering ",Pune,,Admin/Maintenance/Security/Datawarehousing,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Qualification	Degree or Diploma in computer science / IT Work Experince Required	2- 5 years
296,WINFORT SERVICES  hiring for Multinational Finance Company,Data Analyst,2 - 7 yrs,Analytics & Business Intelligence,Banking  /    Financial Services  /    Broking,251,https://www.naukri.com/job-listings-Data-Scientist-WINFORT-SERVICES-Pune-2-to-7-years-260917005563?src=jobsearchDesk&sid=15082431991834&xp=37,Posted 21 days ago,Data Scientist,442,"Natural Language Processing,Machine Learning,NLP,Python,C,Data Science,Java,R,Big Data,Agile Project Management ",Pune,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above
297,Premium,Data Analyst,5 - 10 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,24,https://www.naukri.com/job-listings-Data-Scientist-Python-machine-Learning-Premium-Bengaluru-5-to-10-years-260917004505?src=jobsearchDesk&sid=15082431991834&xp=38,Posted 21 days ago,Data Scientist - Python/machine Learning,402,"Data Science,Python,NoSQL,Machine Learning,MongoDB,SQL,R,Hive,Data Mining,Communication Skills ",Bengaluru,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"SkillsExperience with common data science toolkits, such as R, Weka, etc Good applied statistics skills, such as distributions, statistical testing, regression, etc. Good communication skills Proficiency in using query languages such as SQL, Hive etc. Experience with NoSQL databases, such as MongoDB"
298,Premium,Data Analyst,7 - 11 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,25,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-nlp-Premium-Bengaluru-7-to-11-years-260917003414?src=jobsearchDesk&sid=15082431991834&xp=39,Posted 21 days ago,Data Scientist - Machine Learning/nlp,279,"Predictive Modeling,Logistic Regression,Text Mining,Data Analysis,Statistical Modeling,Analytics,Machine Learning,Data Mining,NLP,Artificial Intelligence ",Bengaluru,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above
299,Premium  hiring for Client of Squareroot,Head/VP/GM - Analytics & BI,8 - 12 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,25,https://www.naukri.com/job-listings-Head-Data-Scientist-Startup-Premium-Bengaluru-8-to-12-years-220917900243?src=jobsearchDesk&sid=15082431991834&xp=40,Posted 24 days ago,Head - Data Scientist - Startup,381,"Machine Learning,R,Statistical Software,Python,Java,Analytics,Predictive Modeling,C++,Data Science,MATLAB ",Bengaluru,,Senior Management,Not Disclosed by Recruiter,Not Disclosed by Recruiter,
300,Startup-Upstox,Data Analyst,2 - 4 yrs,Analytics & Business Intelligence,Internet  /    Ecommerce,40,https://www.naukri.com/job-listings-Data-Scientist-Startup-Upstox-Mumbai-2-to-4-years-240817900350?src=jobsearchDesk&sid=15082431991834&xp=41,Posted 53 days ago,Data Scientist,382,"Verbal,Written Communication,Communication Skills ",Mumbai,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Requirements- Bachelors, Masters or Ph.D. degree in a Statistics, Mathematics or a highly numerate discipline"
301,Confidential,Data Analyst,5 - 8 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,11,https://www.naukri.com/job-listings-Data-Scientist-Hadoop-mapreduce-Confidential-Vijayawada-5-to-8-years-250716900191?src=jobsearchDesk&sid=15082431991834&xp=42,Posted 18 days ago,Data Scientist - Hadoop/mapreduce,278,"SAS,Predictive Modeling,Statistical Modeling,Analytics,Data Analysis,Java,Qualitative Research,Data Mining,Statistics,R,Data Scientist,Hadoop,MapReduce ",Vijayawada,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,
