,Actual_Job_Link,Company_Name,Design_Role,Doctorate,Experience,Functional_Area,Industry,Job_Application,Job_Link,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Salary,SalaryI,Skill_Experience,UG
817,https://www.naukri.com/job-listings-Java-Architects-Talenthound-Solutions-Private-Limited-Bengaluru-Chennai-10-to-15-years-260817000063,Talenthound Solutions Private Limited,Team Lead/Technical Lead,,10 - 15 yrs,"IT Software - eCommerce   ,     Internet Technologies",IT-Software  /    Software Services,87,https://www.naukri.com/job-listings-Java-Architects-Talenthound-Solutions-Private-Limited-Bengaluru-Chennai-10-to-15-years-260817000063?src=jobsearchDesk&sid=15083232145710&xp=19,Posted 50 days ago,Java Architects,1119,"Java,C++,Machine Learning,Amazon web services,AWS,SDLC,leadership,architecture,architect,product development,product design,mentoring ","Bengaluru,    Chennai",,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate - Any Specialization
819,https://www.naukri.com/job-listings-Junior-Data-Science-Engineer-at-Openebs-sponsored-by-Cloudbyte-SHORTLIST-PROFESSIONAL-SERVICES-PRIVATE-LIMITED-Bengaluru-3-to-5-years-180817005856,SHORTLIST PROFESSIONAL SERVICES PRIVATE LIMITED,Data Analyst,Doctorate Not Required,3 - 5 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,89,https://www.naukri.com/job-listings-Junior-Data-Science-Engineer-at-Openebs-sponsored-by-Cloudbyte-SHORTLIST-PROFESSIONAL-SERVICES-PRIVATE-LIMITED-Bengaluru-3-to-5-years-180817005856?src=jobsearchDesk&sid=15083232145710&xp=21,Posted 41 days ago,Junior Data Science Engineer at Openebs (sponsored by Cloudbyte),1011,"Machine Learning,Data Science,Data Modeling,decision making,jupyter,spark notebooks ",Bengaluru,,Post Graduation Not Required,Analytics & BI,"INR  12,00,000 - 15,00,000 P.A.","12,00,000 - 15,00,000 P.A.","Desired Skills:Must have experience:Analytical problem solvingExperience with one or more data science toolkits, such as R, scikit-learn (Python), Matlab, Rapidminer, SAS, etc.Experience with SQL and NOSQL databases Experience independently building statistical models, simulation and analysisDemonstrated passion for data scienceUnderstanding of data visualization patternsPreferred experience:Experience data cleaning and augmenting unstructured data, with tools such as HadoopExperience with machine learning techniques, Algorithmic Foundations of Optimization, Data Mining or Machine Intelligence (Artificial Intelligence)Experience with AWSEducation:Education in maths/statistics/analytics is required",Any Graduate - Any Specialization
820,https://www.naukri.com/job-listings-Software-Developer-Java-c-net-Premium-Delhi-NCR-Bengaluru-5-to-10-years-150917900436,Premium  hiring for Client of Human Capital Solutions,Software Developer,Doctorate Not Required,5 - 10 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,53,https://www.naukri.com/job-listings-Software-Developer-Java-c-net-Premium-Delhi-NCR-Bengaluru-5-to-10-years-150917900436?src=jobsearchDesk&sid=15083232145710&xp=23,Posted 32 days ago,Software Developer - Java/c++/.net,363,"Algorithms,C++,Java,Data Structures,OOA,OOD,.Net,Machine Learning,Software Development,Programming,Developer ","Delhi NCR,    Bengaluru",,"MS/M.Sc(Science) - Computers, MCA - Computers, M.Tech - Any Specialization, Computers",Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,"B.Sc - Computers, B.Tech/B.E. - Any Specialization, Computers"
822,https://www.naukri.com/job-listings-Software-Engineer-Robotics-JP-Morgan-Chase-Mumbai-Mumbai-0-to-5-years-091017901155,JP Morgan Chase,"Permanent Job, Full Time",,0 - 5 yrs,Other,Banking  /    Financial Services  /    Broking,53,https://www.naukri.com/job-listings-Software-Engineer-Robotics-JP-Morgan-Chase-Mumbai-Mumbai-0-to-5-years-091017901155?src=jobsearchDesk&sid=15083232145710&xp=26,Posted 9 days ago,Software Engineer- Robotics,533,"technology,finance,operations,human resources ","Mumbai,    Mumbai",,Any Postgraduate - Any Specialization,Other,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please see job details section for all requirements,Any Graduate - Any Specialization
823,https://www.naukri.com/job-listings-Software-Engineering-java-python-JPMorgan-Chase-Mumbai-2-to-5-years-171017900866,JPMorgan Chase,Software Developer,,2 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,Less than 10,https://www.naukri.com/job-listings-Software-Engineering-java-python-JPMorgan-Chase-Mumbai-2-to-5-years-171017900866?src=jobsearchDesk&sid=15083232145710&xp=28,Posted 1 day ago,Software Engineering-java/python,84,"Python,Workflow,Service,Socket programming,Unit testing,Postgresql,Auditing,System testing,Asset management,Fixed income ",Mumbai,,Post Graduation Not Required,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
824,https://www.naukri.com/job-listings-Python-Django-Developer-Kollmee-Technologies-Lucknow-0-to-3-years-111017001233,Kollmee Technologies,Software Developer,Doctorate Not Required,0 - 3 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,47,https://www.naukri.com/job-listings-Python-Django-Developer-Kollmee-Technologies-Lucknow-0-to-3-years-111017001233?src=jobsearchDesk&sid=15083232145710&xp=29,Posted 7 days ago,Python Django Developer,225,"Django,Python,MySQL,JSON,Rest,Postgres,XML,Design Patterns,Linux,Ubuntu ",Lucknow,Openings: 2,"MCA - Computers, M.Tech - Computers",Programming & Design,"INR  1,00,000 - 3,00,000 P.A. + Bonus for employee of the week","1,00,000 - 3,00,000 P.A.",Please refer to the Job description above,B.Tech/B.E. - Computers
825,https://www.naukri.com/job-listings-Data-Science-System-Solutions-in-Android-Systems-Connectpro-Management-Consultants-Pvt-Ltd-Bengaluru-8-to-13-years-280817002031,Connectpro Management Consultants Pvt Ltd.,Team Lead/Technical Lead,"Ph.D - Advertising/Mass Communication, Communication, Computers",8 - 13 yrs,"IT Software - Embedded   ,     EDA   ,     VLSI   ,     ASIC   ,     Chip Design",Semiconductors  /    Electronics,42,https://www.naukri.com/job-listings-Data-Science-System-Solutions-in-Android-Systems-Connectpro-Management-Consultants-Pvt-Ltd-Bengaluru-8-to-13-years-280817002031?src=jobsearchDesk&sid=15083232145710&xp=30,Posted 49 days ago,Data Science & System Solutions in Android Systems,406,"Data Science,Machine Learning,computer vision,Image and Sensor technologies,Intelligent Speech Recognition,NLP,NLU,Communication Systems & Protocol ",Bengaluru,Openings: 8,"M.Tech - Any Specialization, Computers, Electrical, Electronics/Telecommunication",Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"We are looking for candidates who are based in US and looking for re-location to India, the job location in India is Bengaluru.","B.Tech/B.E. - Any Specialization, Computers, Electrical, Electronics/Telecommunication"
826,https://www.naukri.com/job-listings-Software-Engineer-Full-Stack-Startup-Grabbd-Coimbatore-2-to-4-years-091017900504,Startup - Grabbd,Software Developer,Doctorate Not Required,2 - 4 yrs,"IT Software - Application Programming   ,     Maintenance",Internet  /    Ecommerce,13,https://www.naukri.com/job-listings-Software-Engineer-Full-Stack-Startup-Grabbd-Coimbatore-2-to-4-years-091017900504?src=jobsearchDesk&sid=15083232145710&xp=32,Posted 9 days ago,Software Engineer- Full Stack,184,"Hadoop,Hive,Javascript,Mapreduce,Hdfs,NoSQL,Django,Solr,Cassandra,Lucene ",Coimbatore,,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,"B.Tech/B.E. - Any Specialization, Computers"
829,https://www.naukri.com/job-listings-Chief-Intelligence-Officer-Data-Science-Analytics-TalPro-Delhi-NCR-Mumbai-Bengaluru-Gurgaon-8-to-12-years-100316901006,TalPro,Analytics Manager,,8 - 12 yrs,Analytics & Business Intelligence,KPO  /    Research  /    Analytics,241,https://www.naukri.com/job-listings-Chief-Intelligence-Officer-Data-Science-Analytics-TalPro-Delhi-NCR-Mumbai-Bengaluru-Gurgaon-8-to-12-years-100316901006?src=jobsearchDesk&sid=15083232145710&xp=39,Posted 48 days ago,Chief Intelligence Officer - Data Science & Analytics,942,"Machine Learning,Chief Intelligence Officer,Analytics,SAS,Data Management ","Delhi NCR,    Mumbai,    Bengaluru,    Gurgaon",,MBA/PGDM - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Skills & Experience :- MBA or advanced degree in a quantitative discipline.- 10+ years in Data Science and Analytics execution, with specific experience in all stages - gathering, hygiene, and analysis of data resulting in actionable insights for end-to-end product, marketing and business operations.- Knowledge of advanced analytics and market research approaches, including but not limited to Regression, GLMs, survival modeling, forecasting, machine learning, decision trees etc. using statistical or analytic tools like SAS, R etc.- Ability to work with various teams in a complex environment, ensuring timely delivery of multiple projects.- Highly analytical with the ability to collate, analyse and present data, and drive clear insights to decisions that improve KPIs.",Any Graduate - Any Specialization
830,https://www.naukri.com/job-listings-Technical-Architect-Analytics-Talent-Acceleration-Corridor-Delhi-NCR-Noida-8-to-12-years-060916901295,Talent Acceleration Corridor,Technical Architect,,8 - 12 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,50,https://www.naukri.com/job-listings-Technical-Architect-Analytics-Talent-Acceleration-Corridor-Delhi-NCR-Noida-8-to-12-years-060916901295?src=jobsearchDesk&sid=15083232145710&xp=40,Posted 49 days ago,Technical Architect - Analytics,447,"Data Analysis,Data Analytics,Machine Learning,Cluster Analysis,Data Warehousing,Data Processing,Analytical Ability ","Delhi NCR,    Noida",,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
831,https://www.naukri.com/job-listings-Senior-Full-Stack-Developer-manager-C-python-java-Premium-Delhi-NCR-7-to-11-years-280917900146,Premium  hiring for Client of Brainsearch Consulting Pvt Ltd.,Software Developer,Doctorate Not Required,7 - 11 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,12,https://www.naukri.com/job-listings-Senior-Full-Stack-Developer-manager-C-python-java-Premium-Delhi-NCR-7-to-11-years-280917900146?src=jobsearchDesk&sid=15083232145710&xp=41,Posted 20 days ago,Senior Full Stack Developer/manager - C++/python/java,111,"Java,Python,NLP,Artificial Intelligence,C++,Machine Learning,SQL,Javascript,Web Services,Software Development,Full Stack,OOAD,Open Source,IoT,Unix,full - stack development ",Delhi NCR,,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
832,https://www.naukri.com/job-listings-Text-Mining-Analytics-Manager-Mumbai-Peoplefy-Infosolutions-Pvt-Ltd-Mumbai-7-to-12-years-060917001307,Peoplefy Infosolutions Pvt. Ltd.  hiring for A reputed MNC,Analytics Manager,Doctorate Not Required,7 - 12 yrs,Analytics & Business Intelligence,BPO  /    Call Centre  /    ITES,27,https://www.naukri.com/job-listings-Text-Mining-Analytics-Manager-Mumbai-Peoplefy-Infosolutions-Pvt-Ltd-Mumbai-7-to-12-years-060917001307?src=jobsearchDesk&sid=15083232145710&xp=42,Posted 42 days ago,Text Mining & Analytics Manager - Mumbai,259,"text mining,machine learning,natural language processing ",Mumbai,,Any Postgraduate,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Strong background in sentiment / opinion mining, data mining, machine learning, statistical analysis, Web analytics and modeling.Experience in using any of the statistical and data mining packages such as R, SAS, SPSS, etc.Good understanding of Machine learning algorithms and statistical Analysis methods.Should have Explored and applied Text Mining algorithms like RAKE, Word2vec, TFIDF, LDA etc.",Any Graduate
833,https://www.naukri.com/job-listings-Compiler-Engineer-Connectpro-Management-Consultants-Pvt-Ltd-Hyderabad-4-to-9-years-230217003986,Connectpro Management Consultants Pvt Ltd.,R&D Executive,,4 - 9 yrs,"Engineering Design   ,     R&D",Semiconductors  /    Electronics,Less than 10,https://www.naukri.com/job-listings-Compiler-Engineer-Connectpro-Management-Consultants-Pvt-Ltd-Hyderabad-4-to-9-years-230217003986?src=jobsearchDesk&sid=15083232145710&xp=43,Posted 20 days ago,Compiler Engineer,274,"C,C++,Algorithms,Machine Learning,compiler,llvm,gnu,gcc,assembler,dsp ",Hyderabad,,"Any Postgraduate - Any Specialization, MS/M.Sc(Science) - Any Specialization, Computers, M.Tech - Any Specialization, Computers",R&D,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,"B.Tech/B.E. - Any Specialization, Diploma - Any Specialization, B.Sc - Any Specialization"
834,https://www.naukri.com/job-listings-Artificial-Intelligence-Solution-Architect-Yearly-Renewable-Contract-Bitech-International-LLC-Dubai-UAE-10-to-12-years-300817005086,Bitech International LLC,"Temporary/Contractual Job, Full Time",Doctorate Not Required,10 - 12 yrs,Other,Telecom/ISP,47,https://www.naukri.com/job-listings-Artificial-Intelligence-Solution-Architect-Yearly-Renewable-Contract-Bitech-International-LLC-Dubai-UAE-10-to-12-years-300817005086?src=jobsearchDesk&sid=15083232145710&xp=45,Posted 49 days ago,Artificial Intelligence- Solution Architect- Yearly Renewable Contract,298,"deep learning,artificial intelligence,Caffe,Theano,Torch,Tensorflow,Natural Language Processing,Machine learning ",Dubai/ UAE,Openings: 1,Any Postgraduate,Other,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,"B.Tech/B.E. - Any Specialization, Computers, Electrical, Electronics/Telecommunication"
835,https://www.naukri.com/job-listings-Big-Data-Program-Manager-Societe-Generale-Global-Solution-Centre-Pvt-Ltd-India-4-to-6-years-180817901561,Societe Generale Global Solution Centre Pvt Ltd,Program Manager,"Ph.D - Maths, Statistics",4 - 6 yrs,"IT Software - DBA   ,     Datawarehousing",IT-Software  /    Software Services,Less than 10,https://www.naukri.com/job-listings-Big-Data-Program-Manager-Societe-Generale-Global-Solution-Centre-Pvt-Ltd-India-4-to-6-years-180817901561?src=jobsearchDesk&sid=15083232145710&xp=46,Posted 60 days ago,Big Data Program Manager,585,"Deep Learning,Data Science,Machine Learning,Artificial Intelligence,Algorithms,Big Data,Program Management ",India,,"MS/M.Sc(Science) - Maths, Statistics",Senior Management,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Profile:Ideal Characteristics?    At least 4 years of industry experience in Machine Learning/Decision Science in preferred     PhD or Post-Graduate degree in Statistics / Mathematics is preferred     Sound knowledge of Machine learning algorithms/econometrics/ statistics/data mining and research methods. Candidates with relevant certified patents will have an added advantage.     Should possess strong analytical and problem solving skills with research oriented approach and a tremendous will to win.     Hands on experience in open source tools and techniques such as python/R     Experience with capturing, managing and processing Big Data will be an added advantage.     Demonstrated ability to provide insight and accurate judgment in addressing and resolving business challenges and opportunities     Experience in creating high performing and highly skilled teams     Strong people relationship building, management and influencing skills     Exceptional verbal, written, and interpersonal communication skills .Candidate Philosophy:    Proven Ability to learn and work on latest technology, have good analytical skills and pickup faster.     Should have excellent communication, interpersonal skills and be a team player.    Should have Strong Leadership skills to drive the technical aspects of the project.     Able to act as the technical change agent in the project, mentoring the lesser experienced     Experience in building strong relationship with the Onsite Counterparts.",Any Graduate - Any Specialization
836,https://www.naukri.com/job-listings-Architect-Gurgaon-Acceleration-StaffingVendor-Management-India-Pvt-Ltd-Gurgaon-10-to-12-years-240817002800,Acceleration StaffingVendor Management (India) Pvt Ltd.  hiring for An IT Product Development Company,Technical Architect,Doctorate Not Required,10 - 12 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,46,https://www.naukri.com/job-listings-Architect-Gurgaon-Acceleration-StaffingVendor-Management-India-Pvt-Ltd-Gurgaon-10-to-12-years-240817002800?src=jobsearchDesk&sid=15083232145710&xp=47,Posted 29 days ago,Architect - Gurgaon,1305,"Architect,Awazon AWS,Cloud Foundry,Hadoop,Cassandra,Mongo DB,Elastic Bean Stalk,Machine learning,algorithm ",Gurgaon,,"MBA/PGDM - Any Specialization, MS/M.Sc(Science) - Any Specialization, M.Tech - Any Specialization",Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Bachelors degree: from a primere institute or higher Awazon AWS Cloud Foundry Security  Pen tests, threat modeling, secure coding practicesBig Data Technologies - Any one of Hadoop, Cassandra, MongoDB Any Patents is a big plus Soft Skills:Leadership qualities to guide and motivate peopleAbility to work independently and with remotely located staff and management Good oral and written communication skills.Interested candidates may send in their resumes for the further process. Should you need more clarifications, please feel free to call.Thanks and Regards,",B.Tech/B.E. - Any Specialization
837,https://www.naukri.com/job-listings-Greenplum-Consultant-Architect-Hadoop-Premium-Pune-5-to-8-years-120917007760,Premium  hiring for Softtech Career Infosystem Pvt. Ltd,Software Developer,,5 - 8 yrs,"IT Software - DBA   ,     Datawarehousing",IT-Software  /    Software Services,15,https://www.naukri.com/job-listings-Greenplum-Consultant-Architect-Hadoop-Premium-Pune-5-to-8-years-120917007760?src=jobsearchDesk&sid=15083232145710&xp=48,Posted 36 days ago,Greenplum Consultant/ Architect - Hadoop,145,"Unix,Machine Learning,Data Architecture,Data Modeling,Database Design,Shell Scripting,Database Maintenance,Information Architecture,Monitoring Tools,Automation Tools ",Pune,,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E. - Any Specialization
838,https://www.naukri.com/job-listings-Hiring-for-Enthusiastic-Artificial-Intelligence-Analytics-with-Ibank-Skill-Ventory-Bengaluru-4-to-9-years-070917007561,Skill Ventory,Analytics Manager,,4 - 9 yrs,Analytics & Business Intelligence,Banking  /    Financial Services  /    Broking,20,https://www.naukri.com/job-listings-Hiring-for-Enthusiastic-Artificial-Intelligence-Analytics-with-Ibank-Skill-Ventory-Bengaluru-4-to-9-years-070917007561?src=jobsearchDesk&sid=15083232145710&xp=49,Posted 41 days ago,Hiring for Enthusiastic Artificial Intelligence Analytics with Ibank,186,"Natural Language Processing,Artificial Intelligence,NLP,NLTK,Natural Language Toolkit,Java,Scala,Python,C#,F#,Annotation,Machine learning,StanfordNLP,OpenNLP ",Bengaluru,,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Candidate with minimum 4 years of experience in NLP development will be eligible. Additional skills required are:1. Experience in building SDK for NLP system.2. Building Annotation/Tagging tool3. Experience in any of: Java, Scala, Python and C#Important Note: Apply only if you have at least 3 yrs of experience in NLP development.",Any Graduate - Any Specialization
839,https://www.naukri.com/job-listings-Software-Engineer-Digital-India-DBDS-Tech-PM-JPMorgan-Chase-Bengaluru-5-to-7-years-171017900862,JPMorgan Chase,Software Developer,,5 - 7 yrs,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,Less than 10,https://www.naukri.com/job-listings-Software-Engineer-Digital-India-DBDS-Tech-PM-JPMorgan-Chase-Bengaluru-5-to-7-years-171017900862?src=jobsearchDesk&sid=15083232743863&xp=1,Posted 1 day ago,Software Engineer - Digital India - DBDS Tech PM,68,"Financial services,SQL,Linux,MySQL,Networking,Db2,Project management,Automation,Python,Performance testing ",Bengaluru,,Post Graduation Not Required,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,"B.Tech/B.E. - Any Specialization, B.B.A / B.M.S - Management"
841,https://www.naukri.com/job-listings-Manager-Credit-Risk-Analytics-SAS-Credit-Risk-HuQuo-Delhi-NCR-6-to-9-years-121017900496,HuQuo,Analytics Manager,Doctorate Not Required,6 - 9 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,17,https://www.naukri.com/job-listings-Manager-Credit-Risk-Analytics-SAS-Credit-Risk-HuQuo-Delhi-NCR-6-to-9-years-121017900496?src=jobsearchDesk&sid=15083232743863&xp=4,Posted 6 days ago,Manager - Credit Risk Analytics - SAS + Credit Risk,140,"SAS,Excel,R,Risk Analytics,SQL,Data Analysis,Artificial Intelligence,FRM,Statistics,SPSS ",Delhi NCR,,"M.Tech - Any Specialization, MS/M.Sc(Science) - Maths, Statistics, M.A - Economics",Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Qualifications- Master's or Bachelor's degree in engineering, math, statistics, economics or related field from top-tier universities with a strong record of achievement, solid analytical ability, and an entrepreneurial hands-on approach to work - 3+ years of consulting, analytics delivery experience and overall 6+ years of experience - Very strong analytical skills with the demonstrated ability to research and make decisions based on the day-to-day and complex customer problems required, overall 6+ Yrs of experience - Basic knowledge of financial instruments - Options, Forwards, Futures etc. - CFA/FRM are not mandatory but an added advantage - Excellent communication skills - Ability to present analysis and findings to the senior leadership of the client - Strong in SAS/R, SQL, Excel and VBA","B.Tech/B.E. - Any Specialization, B.Sc - Maths, Statistics, B.A - Economics"
844,https://www.naukri.com/job-listings-Big-Data-Engineer-Crisp-Analytics-Startup-Noida-2-to-4-years-240817900337,Crisp Analytics - Startup,Software Developer,Doctorate Not Required,2 - 4 yrs,"IT Software - DBA   ,     Datawarehousing",IT-Software  /    Software Services,697,https://www.naukri.com/job-listings-Big-Data-Engineer-Crisp-Analytics-Startup-Noida-2-to-4-years-240817900337?src=jobsearchDesk&sid=15083232743863&xp=9,Posted 54 days ago,Big Data Engineer,1500+,"Hadoop,Hive,Flume,Sqoop,Oozie,Spark,Java,NoSQL,D3.Js,Node.Js,Big Data Engineer,JavaScript,Python,Kafka,Flink,LogStash,Elastic Search,Solr,Nifi,Zookeeper,Cassandra,Pig ",Noida,,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,B.Tech/B.E. - Any Specialization
845,https://www.naukri.com/job-listings-Software-Engineer-Digital-India-DBDS-GWS-DAO-Tech-Lead-ta-JPMorgan-Chase-Bengaluru-8-to-12-years-171017900861,JPMorgan Chase,Software Developer,,8 - 12 yrs,"IT Software - Application Programming   ,     Maintenance",Banking  /    Financial Services  /    Broking,Less than 10,https://www.naukri.com/job-listings-Software-Engineer-Digital-India-DBDS-GWS-DAO-Tech-Lead-ta-JPMorgan-Chase-Bengaluru-8-to-12-years-171017900861?src=jobsearchDesk&sid=15083232743863&xp=11,Posted 1 day ago,Software Engineer - Digital India - DBDS GWS DAO Tech Lead(ta),51,"Financial services,SQL,Oracle,Unix,XML,Db2,Solaris,Project management,JDBC,Manager Quality Assurance ",Bengaluru,,Post Graduation Not Required,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
846,https://www.naukri.com/job-listings-Senior-Data-Science-Software-Engineer-VP-Team-Lead-Taxi-Startup-Global-Delhi-NCR-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-6-to-11-years-220317000033,Global Recruiters  hiring for Top Internet & Consumer Tech startups,Database Architect/Designer,,6 - 11 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,409,https://www.naukri.com/job-listings-Senior-Data-Science-Software-Engineer-VP-Team-Lead-Taxi-Startup-Global-Delhi-NCR-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-6-to-11-years-220317000033?src=jobsearchDesk&sid=15083232743863&xp=15,Posted 77 days ago,Senior Data Science Software Engineer (VP / Team Lead) - Taxi Startup,2500+,"Big Data developer,Data scientist,Java,Javascript,SQL,MySQL,Software developer,Spark,Scala,Hive,machine learning,HBase,Cloudera,Linux,Mongodb,SQL server,data engineer,data modelling,Matlab,data analytics,data minig ","Delhi NCR,    Mumbai,    Bengaluru,    Chennai,    Hyderabad,    Pune",Openings: 1,,Programming & Design,"INR  22,50,000 - 32,50,000 P.A. ** Solid Perks + Great Incentive Bonuses **","22,50,000 - 32,50,000 P.A.","Prefer B.Tech. candidates from premier institutes like IIT/BITs/NITs/REC with relevant work experience -

- Strong fundamentals in Algorithms, OOPs and Data Structure
- Ability to hustle
- Analytical Thinking
- Team Player
- Motivated & Career-Driven","Any Graduate - Any Specialization, Diploma - Any Specialization, B.Tech/B.E. - Any Specialization"
847,https://www.naukri.com/job-listings-National-Sales-Head-business-Intelligence-Analytics-Talent-hunters-Consultants-Mumbai-11-to-20-years-210817004434,Talent hunters Consultants  hiring for Datamatics Global Services Ltd.,Head/VP/GM/National Manager -Sales,Doctorate Not Required,11 - 20 yrs,"Sales   ,     Retail   ,     Business Development",IT-Software  /    Software Services,691,https://www.naukri.com/job-listings-National-Sales-Head-business-Intelligence-Analytics-Talent-hunters-Consultants-Mumbai-11-to-20-years-210817004434?src=jobsearchDesk&sid=15083232743863&xp=16,Posted 54 days ago,National Sales Head-business Intelligence & Analytics,1500+,"edm,sales,marketing,datascience,data science,machine learning,data mining,business intelligence,bi,analytics,data analytics,analytics sales,analytics business development,analytics marketing,analytics selling ",Mumbai,,Post Graduation Not Required,Senior Management,"INR  25,00,000 - 30,00,000 P.A.","25,00,000 - 30,00,000 P.A.",Please refer to the Job description above,Any Graduate - Any Specialization
848,https://www.naukri.com/job-listings-Applications-Developer-big-Data-JP-Morgan-Chase-Bengaluru-Bangalore-East-0-to-5-years-290917901862,JP Morgan Chase,"Permanent Job, Full Time",,0 - 5 yrs,Other,Banking  /    Financial Services  /    Broking,97,https://www.naukri.com/job-listings-Applications-Developer-big-Data-JP-Morgan-Chase-Bengaluru-Bangalore-East-0-to-5-years-290917901862?src=jobsearchDesk&sid=15083232743863&xp=17,Posted 19 days ago,Applications Developer-big Data,799,"technology,finance,operations,human resources ","Bengaluru,    Bangalore East",,Any Postgraduate - Any Specialization,Other,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please see job details section for all requirements,Any Graduate - Any Specialization
849,https://www.naukri.com/job-listings-Software-Engineer-Startup-PracticeNEXT-Mumbai-2-to-7-years-220917901067,Startup - PracticeNEXT,Software Developer,Doctorate Not Required,2 - 7 yrs,"IT Software - Application Programming   ,     Maintenance",Internet  /    Ecommerce,46,https://www.naukri.com/job-listings-Software-Engineer-Startup-PracticeNEXT-Mumbai-2-to-7-years-220917901067?src=jobsearchDesk&sid=15083232743863&xp=18,Posted 25 days ago,Software Engineer,342,"Java,Redis,MySQL,Nginx,Couchdb,NoSQL,PHP,MongoDB,Python,Postgresql ",Mumbai,,Any Postgraduate - Any Specialization,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
